,,,,,,,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Shooting,Shooting,Shooting,Shooting,Advanced,Advanced
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
558,1985,NBA,2,29,SAS,Mike Brittain\brittmi01,22.003,C,us,University of South Carolina,1986,1987,38,6.5,1.7,1.4,0.2,0.1,0.3,.500,.500,,.524,-0.1,-0.011
559,1985,NBA,2,32,PHO,Nick Vanos\vanosni01,22.072,C,us,Santa Clara University,1986,1987,68,12.4,3.3,3.5,0.9,0.3,0.4,.383,.386,.000,.561,-0.1,-0.007
560,1985,NBA,2,44,PHI,Voise Winters\wintevo01,22.255,F,us,Bradley University,1986,1986,4,4.3,1.5,0.8,0.0,0.3,0.0,.231,.250,.000,,-0.1,-0.355
561,1987,NBA,2,25,NYK,Ron Moore\moorero01,25.163,C,us,West Virginia State University,1988,1988,14,4.2,1.7,0.6,0.1,0.4,0.0,.310,.310,,.750,-0.1,-0.074
562,1987,NBA,2,27,SAS,Nate Blackwell\blackna01,22.132,G,us,Temple University,1988,1988,10,11.2,3.7,0.6,1.8,0.3,0.0,.366,.433,.182,.833,-0.1,-0.045
563,1987,NBA,2,30,POR,Nikita Wilson\wilsoni01,23.123,F,us,Louisiana State University,1988,1988,15,3.6,1.3,0.7,0.2,0.0,0.0,.304,.304,,.833,-0.1,-0.099
564,1987,NBA,2,41,CLE,Kannard Johnson\johnska01,22.003,F,us,Western Kentucky University,1988,1988,4,3.0,0.5,0.0,0.0,0.3,0.0,.333,.333,,,-0.1,-0.238
565,1988,NBA,2,30,DET,Fennis Dembo\dembofe01,22.161,F,us,University of Wyoming,1989,1989,31,2.4,1.2,0.7,0.2,0.0,0.0,.333,.368,.000,.800,-0.1,-0.037
566,1988,NBA,2,43,DEN,Todd Mitchell\mitchto01,21.343,F,us,Purdue University,1989,1989,24,14.7,5.1,2.1,0.9,0.7,0.1,.443,.443,,.578,-0.1,-0.008
567,1989,NBA,2,45,MIA,Scott Haffner\haffnsc01,23.151,G,us,University of Evansville,1990,1991,50,12.2,4.3,1.1,1.8,0.3,0.1,.403,.433,.130,.667,-0.1,-0.012
568,1990,NBA,2,33,UTA,Walter Palmer\palmewa01,21.252,C-F,us,Dartmouth College,1991,1993,48,4.4,2.1,1.4,0.2,0.1,0.2,.412,.416,.000,.667,-0.1,-0.013
569,1990,NBA,2,41,ATL,Steve Bardo\bardost01,22.088,G,us,University of Illinois at Urbana-Champaign,1992,1996,33,9.1,2.2,1.8,1.3,0.4,0.1,.329,.360,.100,.696,-0.1,-0.020
570,1990,NBA,2,50,PHO,Milos Babic\babicmi01,21.221,C-F,rs,Tennessee Technological University,1991,1992,21,4.1,1.8,1.0,0.5,0.1,0.0,.375,.375,,.650,-0.1,-0.028
571,1990,NBA,2,52,CLE,Stefano Rusconi\ruscost01,21.273,C-F,it,,1996,1996,7,4.3,1.1,0.9,0.4,0.0,0.3,.333,.333,,.400,-0.1,-0.104
572,1993,NBA,2,34,GSW,Darnell Mee\meeda01,22.145,G,us,Western Kentucky University,1994,1995,40,7.3,1.9,0.9,0.5,0.4,0.3,.312,.348,.222,.444,-0.1,-0.020
573,1995,NBA,2,55,GSW,Michael McDonald\mcdonmi01,26.141,C,us,University of New Orleans,1998,1998,1,4.0,0.0,1.0,0.0,0.0,0.0,,,,,-0.1,-0.638
574,1995,NBA,2,57,ATL,Cuonzo Martin\marticu01,23.284,G-F,us,Purdue University,1996,1997,7,4.6,1.3,0.4,0.4,0.1,0.0,.250,.000,.600,.000,-0.1,-0.151
575,1996,NBA,2,51,VAN,Chris Robinson\robinch01,22.091,G,us,Western Kentucky University,1997,1998,76,14.4,4.6,1.5,1.4,0.6,0.2,.376,.378,.374,.571,-0.1,-0.003
576,1997,NBA,2,45,WAS,God Shammgod\shammgo01,21.062,G,us,Providence College,1998,1998,20,7.3,3.1,0.4,1.8,0.4,0.1,.328,.339,.000,.767,-0.1,-0.049
577,1998,NBA,2,37,PHI,Casey Shaw\shawca01,22.345,C,us,University of Toledo,1999,1999,9,1.6,0.2,0.3,0.0,0.0,0.0,.125,.125,,,-0.1,-0.498
578,1998,NBA,2,38,NYK,DeMarco Johnson\johnsde02,22.267,F,us,University of North Carolina at Charlotte,2000,2000,5,7.4,1.2,1.4,0.0,0.2,0.0,.333,.333,,,-0.1,-0.091
579,1998,NBA,2,42,ORL,Miles Simon\simonmi01,22.221,G,se,University of Arizona,1999,1999,5,3.8,0.4,0.4,0.0,0.2,0.0,.200,.333,.000,,-0.1,-0.289
580,1999,NBA,2,30,LAL,John Celestand\celesjo01,22.121,G,us,Villanova University,2000,2000,16,11.6,2.3,0.7,1.3,0.4,0.0,.333,.361,.222,.833,-0.1,-0.038
581,2000,NBA,2,35,WAS,Mike Smith\smithmi03,24.080,F,us,University of Louisiana at Monroe,2001,2001,17,10.6,3.0,1.3,0.6,0.3,0.2,.322,.390,.167,.625,-0.1,-0.033
582,2001,NBA,2,32,ORL,Omar Cook\cookom01,19.155,G,us,St. John's University,2004,2005,22,9.7,1.7,0.6,2.1,0.7,0.0,.333,.370,.000,.500,-0.1,-0.021
583,2004,NBA,2,50,DAL,Vassilis Spanoulis\spanova01,21.327,G,gr,,2007,2007,31,8.8,2.7,0.7,0.9,0.2,0.0,.319,.419,.172,.810,-0.1,-0.010
584,2006,NBA,2,51,LAL,Cheikh Samb\sambch01,21.254,C,sn,,2008,2009,22,5.2,1.0,1.4,0.0,0.2,0.5,.250,.273,.000,.444,-0.1,-0.056
585,2006,NBA,2,60,DET,Will Blalock\blalowi01,22.299,G,us,Iowa State University,2007,2007,14,11.9,1.8,1.1,1.2,0.4,0.0,.300,.320,.200,1.000,-0.1,-0.032
586,2007,NBA,2,33,SAS,Marcus Williams\willima04,20.227,F,us,University of Arizona,2008,2009,13,3.0,1.1,0.9,0.2,0.1,0.1,.318,.318,,,-0.1,-0.084
587,2007,NBA,2,40,LAL,Sun Yue\yuesu01,21.239,G,cn,,2009,2009,10,2.8,0.6,0.0,0.2,0.1,0.1,.273,.600,.000,,-0.1,-0.226
588,2007,NBA,2,52,POR,Taurean Green\greenta01,20.217,G,us,University of Florida,2008,2008,17,4.4,1.6,0.6,0.6,0.1,0.0,.280,.357,.182,.917,-0.1,-0.066
589,2008,NBA,2,32,SEA,Walter Sharpe\sharpwa01,21.349,F,us,University of Alabama at Birmingham,2009,2009,8,2.5,1.0,0.4,0.0,0.0,0.3,.364,.444,.000,.000,-0.1,-0.131
590,2008,NBA,2,43,SAC,Patrick Ewing\ewingpa02,24.043,F,us,Georgetown University,2011,2011,7,2.7,0.4,0.3,0.3,0.0,0.1,.000,.000,.000,.750,-0.1,-0.158
591,2009,NBA,2,35,DET,DaJuan Summers\summeda01,21.158,F,us,Georgetown University,2010,2013,83,9.9,3.3,1.0,0.3,0.2,0.1,.384,.392,.367,.642,-0.1,-0.008
592,2010,NBA,2,31,NJN,Tibor Pleiss\pleisti01,20.239,C,de,,2016,2016,12,6.8,2.0,1.3,0.2,0.1,0.2,.440,.478,.000,1.000,-0.1,-0.041
593,2010,NBA,2,34,POR,Armon Johnson\johnsar02,21.126,G,us,University of Nevada Reno,2011,2012,47,8.5,3.3,1.0,1.2,0.2,0.0,.458,.465,.400,.679,-0.1,-0.015
594,2011,NBA,2,35,SAC,Tyler Honeycutt\honeyty01,20.348,F,us,University of California Los Angeles,2012,2013,24,5.0,1.2,1.0,0.4,0.2,0.2,.314,.333,.200,.714,-0.1,-0.049
595,2012,NBA,2,38,DEN,Quincy Miller\millequ01,19.227,F,us,Baylor University,2013,2015,69,13.5,4.3,2.4,0.5,0.4,0.5,.350,.383,.292,.706,-0.1,-0.003
596,2012,NBA,2,51,BOS,Kris Joseph\josepkr01,23.199,F,ca,Syracuse University,2013,2013,10,5.4,0.9,0.7,0.1,0.3,0.0,.143,.182,.000,.625,-0.1,-0.127
597,2013,NBA,2,40,POR,Grant Jerrett\jerregr01,19.359,F,us,University of Arizona,2015,2015,8,6.4,2.0,1.1,0.4,0.3,0.3,.269,.545,.067,1.000,-0.1,-0.128
598,2013,NBA,2,49,CHI,Erik Murphy\murpher01,22.250,F,fr,University of Florida,2014,2014,24,2.6,0.3,0.3,0.1,0.0,0.2,.231,.300,.000,,-0.1,-0.055
599,2013,NBA,2,52,MIN,Lorenzo Brown\brownlo01,22.311,G,us,North Carolina State University,2014,2018,77,12.6,3.1,1.6,2.0,0.6,0.1,.375,.466,.154,.684,-0.1,-0.003
600,2014,NBA,2,31,MIL,Damien Inglis\inglida01,19.042,F,gf,,2016,2016,20,7.8,1.8,1.6,0.5,0.3,0.2,.351,.417,.231,.875,-0.1,-0.024
601,2014,NBA,2,42,HOU,Nick Johnson\johnsni01,21.191,G,us,University of Arizona,2015,2015,28,9.4,2.6,1.4,0.4,0.3,0.1,.347,.389,.238,.680,-0.1,-0.020
602,2014,NBA,2,49,CHI,Cameron Bairstow\bairsca01,23.207,F-C,au,University of New Mexico,2015,2016,36,4.6,1.2,1.0,0.2,0.1,0.1,.296,.306,.200,.846,-0.1,-0.021
603,2016,NBA,2,40,NOP,Diamond Stone\stonedi01,19.138,C,us,University of Maryland,2017,2017,7,3.4,1.4,0.9,0.0,0.0,0.1,.231,.231,,1.000,-0.1,-0.211
604,2016,NBA,2,48,CHI,Paul Zipser\zipsepa01,22.131,G-F,de,,2017,2018,98,17.0,4.7,2.6,0.8,0.4,0.3,.371,.402,.335,.758,-0.1,-0.002
605,2016,NBA,2,49,DET,Michael Gbinije\gbinimi01,24.024,G,us,Syracuse University,2017,2017,9,3.6,0.4,0.3,0.2,0.0,0.0,.100,.167,.000,1.000,-0.1,-0.136
606,2016,NBA,2,51,BOS,Ben Bentil\bentibe01,21.092,F,gh,Providence College,2017,2017,3,3.3,0.0,0.7,0.0,0.0,0.0,.000,.000,.000,,-0.1,-0.473
607,2016,NBA,2,58,BOS,Abdel Nader\naderab01,22.277,F,eg,Iowa State University,2018,2018,48,10.9,3.0,1.5,0.5,0.3,0.2,.336,.321,.354,.590,-0.1,-0.014
608,2017,NBA,2,40,NOP,Dwayne Bacon\bacondw01,21.302,G,us,Florida State University,2018,2018,53,13.5,3.3,2.3,0.7,0.3,0.0,.375,.409,.256,.800,-0.1,-0.007
609,2017,NBA,2,53,BOS,Kadeem Allen\allenka01,24.164,G,us,University of Arizona,2018,2018,18,5.9,1.1,0.6,0.7,0.2,0.1,.273,.545,.000,.778,-0.1,-0.039
610,1986,NBA,2,47,NYK,Michael Jackson\jacksmi02,21.344,G,us,Georgetown University,1988,1990,89,10.0,2.1,0.8,2.2,0.3,0.1,.369,.387,.273,.675,-0.2,-0.011
611,1987,NBA,2,28,CHI,Rickie Winslow\winslri01,22.336,F,us,University of Houston,1988,1988,7,6.4,1.0,1.0,0.3,0.1,0.0,.231,.250,.000,.500,-0.2,-0.165
612,1988,NBA,2,26,POR,Rolando Ferreira\ferrero01,24.041,C,br,University of Houston,1989,1989,12,2.8,0.8,1.1,0.1,0.0,0.1,.056,.056,,.875,-0.2,-0.352
613,1991,NBA,2,30,ATL,Rodney Monroe\monroro01,23.076,G,us,North Carolina State University,1992,1992,38,8.2,3.4,0.9,0.7,0.3,0.1,.368,.402,.222,.826,-0.2,-0.035
614,1995,NBA,2,31,CHI,Dragan Tarlac\tarladr01,22.055,C,rs,,2001,2001,43,13.9,2.4,2.8,0.7,0.2,0.4,.394,.394,,.758,-0.2,-0.016
615,1995,NBA,2,32,WSB,Terrence Rencher\renchte01,22.134,G,us,University of Texas at Austin,1996,1996,36,11.3,2.9,1.2,1.5,0.4,0.1,.330,.338,.310,.674,-0.2,-0.021
616,1995,NBA,2,33,BOS,Junior Burrough\burroju01,22.166,F,us,University of Virginia,1996,1996,61,8.1,3.1,1.8,0.2,0.2,0.2,.376,.376,,.656,-0.2,-0.018
617,1998,NBA,2,56,VAN,J.R. Henderson\hendejr01,21.242,F,us,University of California Los Angeles,1999,1999,30,11.0,3.2,1.6,0.7,0.3,0.1,.365,.363,.400,.556,-0.2,-0.025
618,1999,NBA,2,39,CLE,A.J. Bramlett\bramlaj01,22.176,C,us,University of Arizona,2000,2000,8,7.6,1.0,2.8,0.0,0.1,0.0,.190,.190,,,-0.2,-0.129
619,2000,NBA,2,39,NYK,Lavor Postell\postela01,22.128,G,us,St. John's University,2001,2003,61,7.3,3.2,0.7,0.2,0.2,0.0,.335,.364,.250,.795,-0.2,-0.025
620,2000,NBA,2,52,MIA,Ernest Brown\browner01,21.048,C,us,Indian Hills Community College,2002,2002,3,7.0,1.0,2.0,0.0,0.0,0.3,.167,.167,,.250,-0.2,-0.349
621,2001,NBA,2,36,CLE,Jeff Trepagnier\trepaje01,21.357,G,us,University of Southern California,2002,2004,31,8.7,2.8,1.4,0.7,0.6,0.1,.337,.318,.462,.700,-0.2,-0.038
622,2003,NBA,2,30,NYK,Maciej Lampe\lampema01,18.145,C,pl,,2004,2006,64,9.9,3.4,2.2,0.3,0.1,0.2,.407,.413,.250,.676,-0.2,-0.014
623,2003,NBA,2,58,DET,Andreas Glyniadakis\glynian01,21.314,C,gr,,2007,2007,13,6.2,1.3,0.6,0.1,0.0,0.0,.471,.471,,.500,-0.2,-0.143
624,2004,NBA,2,33,LAC,Lionel Chalmers\chalmli01,23.232,G,us,Xavier University,2005,2005,36,12.0,3.1,0.9,1.4,0.4,0.0,.336,.395,.245,.625,-0.2,-0.025
625,2004,NBA,2,46,POR,Ha Seung-Jin\seungha01,18.329,C,kr,,2005,2006,46,6.9,1.5,1.5,0.1,0.1,0.3,.519,.519,,.500,-0.2,-0.029
626,2005,NBA,2,41,TOR,Roko Ukic\ukicro01,21.052,G,hr,,2009,2010,85,11.6,4.0,0.9,1.9,0.4,0.0,.387,.439,.189,.746,-0.2,-0.007
627,2005,NBA,2,43,NJN,Mile Ilic\ilicmi01,21.031,C,ba,,2007,2007,5,1.2,0.0,0.2,0.0,0.0,0.0,.000,.000,,,-0.2,-1.264
628,2005,NBA,2,60,DET,Alex Acker\ackeral01,22.164,G,us,Pepperdine University,2006,2009,30,7.8,2.7,1.0,0.5,0.2,0.1,.370,.388,.320,.500,-0.2,-0.043
629,2006,NBA,2,59,SAS,Damir Markota\markoda01,20.189,C,ba,,2007,2007,30,5.7,1.7,1.0,0.2,0.1,0.0,.365,.361,.375,.636,-0.2,-0.070
630,2007,NBA,2,53,POR,Demetris Nichols\nichode01,22.302,F,us,Syracuse University,2008,2009,18,3.2,1.2,0.4,0.1,0.0,0.2,.281,.353,.200,.500,-0.2,-0.203
631,2007,NBA,2,59,PHO,D.J. Strawberry\strawdj01,22.018,G,us,University of Maryland,2008,2008,33,8.2,2.2,0.8,0.9,0.4,0.2,.315,.343,.240,.474,-0.2,-0.031
632,2010,NBA,2,37,MIL,Darington Hobson\hobsoda01,22.274,G,us,University of New Mexico,2012,2012,5,7.8,0.8,0.6,1.2,0.0,0.0,.154,.286,.000,,-0.2,-0.225
633,2010,NBA,2,38,NYK,Andy Rautins\rautian01,23.240,G,us,Syracuse University,2011,2011,5,4.8,1.6,0.2,0.6,0.2,0.0,.429,.667,.250,.500,-0.2,-0.314
634,2012,NBA,2,54,PHI,Tornike Shengelia\shengto01,20.272,F,ge,,2013,2014,45,5.5,1.3,0.9,0.4,0.1,0.0,.451,.512,.125,.500,-0.2,-0.032
635,2013,NBA,2,35,PHI,Glen Rice\ricegl02,22.183,G,us,Georgia Institute of Technology,2014,2015,16,9.5,2.7,1.5,0.6,0.4,0.1,.269,.286,.250,.692,-0.2,-0.065
636,2013,NBA,2,56,DET,Peyton Siva\sivape01,22.252,G,us,University of Louisville,2014,2014,24,9.3,2.3,0.6,1.4,0.4,0.0,.316,.344,.280,.733,-0.2,-0.032
637,2014,NBA,2,47,PHI,Russ Smith\smithru01,23.074,G,us,University of Louisville,2015,2016,27,4.9,2.0,0.6,0.7,0.3,0.0,.319,.387,.188,.769,-0.2,-0.068
638,2015,NBA,2,34,LAL,Anthony Brown\brownan02,22.263,F-G,us,Stanford University,2016,2018,41,18.6,3.9,2.5,0.7,0.5,0.1,.328,.380,.286,.850,-0.2,-0.016
639,2017,NBA,2,39,PHI,Jawun Evans\evansja01,20.336,G,us,Oklahoma State University,2018,2018,48,16.2,4.8,1.8,2.1,0.8,0.1,.352,.372,.278,.776,-0.2,-0.011
640,1985,NBA,2,27,IND,Dwayne McClain\mccladw01,22.137,G,us,Villanova University,1986,1986,45,10.2,3.5,0.7,1.5,0.8,0.1,.383,.398,.111,.514,-0.3,-0.026
641,1987,NBA,2,33,CHI,Tony White\whiteto01,22.132,G,us,University of Tennessee,1988,1988,49,11.9,5.3,0.6,1.2,0.4,0.0,.446,.457,.000,.722,-0.3,-0.025
642,1988,NBA,2,37,NYK,Greg Butler\butlegr01,22.115,C,us,Stanford University,1989,1991,55,3.8,1.4,1.0,0.1,0.0,0.0,.354,.368,.000,.714,-0.3,-0.078
643,1989,NBA,2,51,PHO,Mike Morrison\morrimi01,21.321,G,us,Loyola College in Maryland,1990,1990,36,4.3,2.0,0.6,0.3,0.1,0.0,.338,.344,.286,.800,-0.3,-0.106
644,1992,NBA,2,38,ATL,Elmer Bennett\benneel01,22.137,G,us,University of Notre Dame,1995,1997,21,7.6,2.3,0.5,1.0,0.4,0.0,.340,.361,.273,.722,-0.3,-0.095
645,1993,NBA,2,40,ATL,Rich Manning\manniri01,23.013,C,us,University of Washington,1996,1997,55,9.3,3.3,1.7,0.2,0.1,0.1,.415,.416,.400,.643,-0.3,-0.028
646,1995,NBA,2,42,ATL,Donnie Boyce\boycedo01,21.304,G,us,University of Colorado,1996,1997,30,6.5,2.6,0.8,0.5,0.4,0.2,.349,.387,.250,.500,-0.3,-0.064
647,2002,NBA,2,54,NJN,Tamar Slay\slayta01,22.090,G,us,Marshall University,2003,2005,66,7.8,2.6,1.1,0.5,0.4,0.1,.361,.392,.265,.538,-0.3,-0.029
648,2011,NBA,2,32,CLE,Justin Harper\harpeju01,21.302,F,us,University of Richmond,2012,2017,22,6.8,2.0,0.8,0.2,0.1,0.1,.340,.417,.276,.333,-0.3,-0.093
649,2011,NBA,2,41,LAL,Darius Morris\morrida01,20.176,G,us,University of Michigan,2012,2015,132,11.1,3.3,1.0,1.4,0.3,0.0,.384,.416,.322,.630,-0.3,-0.010
650,2012,NBA,2,47,UTA,Kevin Murphy\murphke01,22.120,G,us,Tennessee Technological University,2013,2013,17,3.1,0.9,0.2,0.1,0.1,0.0,.250,.261,.200,,-0.3,-0.272
651,2012,NBA,2,55,DAL,Darius Johnson-Odom\johnsda03,22.279,G,us,Marquette University,2013,2014,7,3.0,0.0,0.9,0.3,0.1,0.0,.000,.000,.000,.000,-0.3,-0.597
652,2014,NBA,2,56,DEN,Roy Devyn Marble\marblde01,21.283,G-F,us,University of Iowa,2015,2016,44,10.4,2.2,1.6,0.7,0.5,0.1,.304,.377,.222,.375,-0.3,-0.028
653,2016,NBA,2,43,HOU,Zhou Qi\qizh01,20.164,F-C,cn,,2018,2018,18,6.9,1.2,1.2,0.1,0.1,0.8,.188,.308,.105,.667,-0.3,-0.104
654,2016,NBA,2,47,ORL,Jake Layman\laymaja01,22.114,F,us,University of Maryland,2017,2018,70,5.8,1.6,0.6,0.3,0.2,0.1,.294,.354,.239,.750,-0.3,-0.041
655,2016,NBA,2,50,IND,Georges Niang\niangge01,23.012,F,us,Iowa State University,2017,2018,32,3.9,0.9,0.8,0.3,0.2,0.0,.277,.387,.063,.750,-0.3,-0.132
656,2017,NBA,2,32,PHO,Davon Reed\reedda01,22.017,G,us,University of Miami,2018,2018,21,11.5,3.0,1.9,0.6,0.5,0.1,.289,.289,.289,.667,-0.3,-0.059
657,1985,NBA,2,38,NJN,Fernando Martin\martife01,23.091,C,es,,1987,1987,24,6.1,0.9,1.2,0.4,0.3,0.0,.290,.300,.000,.364,-0.4,-0.144
658,1987,NBA,2,38,LAC,Norris Coleman\colemno01,25.274,F,us,Kansas State University,1988,1988,29,14.9,5.3,2.8,0.4,0.4,0.2,.346,.344,.500,.556,-0.4,-0.046
659,1988,NBA,2,31,PHI,Everette Stephens\stephev01,21.256,G,us,Purdue University,1989,1991,38,5.7,1.9,0.6,1.0,0.2,0.1,.333,.354,.200,.792,-0.4,-0.083
660,1993,NBA,2,32,PHI,Alphonso Ford\fordal01,21.248,G,us,Mississippi Valley State University,1994,1995,11,10.4,3.2,1.8,0.9,0.3,0.0,.308,.357,.100,.500,-0.4,-0.153
661,2008,NBA,2,55,POR,Mike Taylor\taylomi01,22.162,G,us,Iowa State University,2009,2009,51,15.1,5.7,1.7,2.1,0.7,0.0,.412,.427,.325,.691,-0.4,-0.028
662,2016,NBA,2,54,ATL,Kay Felder\feldeka01,21.092,G,us,Oakland University,2017,2018,58,9.1,3.8,1.0,1.3,0.4,0.1,.364,.385,.268,.754,-0.4,-0.041
663,1988,NBA,2,39,MIL,Tito Horford\horfoti01,22.166,C,do,University of Miami,1989,1994,63,6.0,1.5,1.3,0.1,0.1,0.4,.300,.300,,.628,-0.5,-0.069
664,1990,NBA,2,32,PHI,Brian Oliver\olivebr01,22.031,G,us,Georgia Institute of Technology,1991,1998,118,10.0,3.3,1.0,1.0,0.4,0.1,.388,.397,.227,.705,-0.5,-0.020
665,1991,NBA,2,43,GSW,Lamont Strothers\strotla01,23.052,G,us,Christopher Newport University,1992,1993,13,11.9,4.6,1.2,1.1,0.7,0.1,.329,.379,.133,.714,-0.5,-0.142
666,1992,NBA,2,36,LAL,Duane Cooper\coopedu01,23.005,G,us,University of Southern California,1993,1994,88,8.9,2.3,0.7,2.0,0.2,0.0,.402,.444,.216,.720,-0.5,-0.032
667,2004,NBA,2,53,MIA,Matt Freije\freijma01,22.271,F,us,Vanderbilt University,2005,2007,42,14.0,3.2,2.0,0.6,0.4,0.1,.293,.343,.224,.714,-0.6,-0.047
668,2013,NBA,2,43,MIL,Ricky Ledo\ledori01,20.295,G,us,Providence College,2014,2015,28,9.9,3.9,1.4,0.8,0.3,0.0,.336,.321,.371,.769,-0.6,-0.096
669,2014,NBA,2,34,NYK,Cleanthony Early\earlycl01,23.076,F,us,Wichita State University,2015,2016,56,14.3,4.3,2.2,0.8,0.5,0.3,.346,.400,.263,.750,-0.6,-0.039
670,1998,NBA,2,35,DAL,Bruno Sundov\sundobr01,18.139,C,hr,,1999,2005,102,5.1,1.7,1.0,0.2,0.1,0.1,.356,.374,.208,.526,-0.7,-0.062
671,2001,NBA,2,37,PHI,Damone Brown\brownda02,22.005,F,us,Syracuse University,2002,2005,39,9.0,2.8,1.3,0.5,0.1,0.2,.336,.342,.286,.667,-0.7,-0.100
672,2005,NBA,2,53,BOS,Orien Greene\greenor01,23.150,G,us,University of Louisiana at Lafayette,2006,2011,131,11.9,2.5,1.5,1.2,0.7,0.1,.387,.420,.212,.642,-0.7,-0.022
673,2011,NBA,2,49,MEM,Josh Selby\selbyjo01,20.093,G,us,University of Kansas,2012,2013,38,7.8,2.2,0.5,0.9,0.2,0.0,.330,.384,.143,.720,-0.7,-0.113
674,2012,NBA,2,41,POR,Tyshawn Taylor\tayloty01,22.083,G,us,University of Kansas,2013,2014,61,8.0,2.9,0.5,0.9,0.4,0.0,.354,.353,.360,.684,-0.9,-0.088
675,2016,NBA,2,42,UTA,Isaiah Whitehead\whiteis01,21.113,G,us,Seton Hall University,2017,2018,89,20.5,7.2,2.4,2.4,0.6,0.4,.411,.452,.305,.788,-0.9,-0.025
676,2001,NBA,2,54,DAL,Kenny Satterfield\satteke01,20.083,G,us,University of Cincinnati,2002,2003,75,14.2,4.3,1.3,2.3,0.7,0.0,.335,.355,.218,.746,-1.1,-0.051
677,1998,NBA,2,49,ATL,Cory Carr\carrco01,22.207,G,us,Texas Tech University,1999,1999,42,14.9,4.1,1.2,1.6,0.5,0.2,.329,.355,.167,.750,-1.2,-0.089
678,1991,NBA,2,41,IND,Sean Green\greense01,21.149,G-F,us,Iona College,1992,1994,84,8.0,4.2,1.0,0.5,0.4,0.2,.386,.412,.246,.620,-1.3,-0.095
