,,,,,,,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Shooting,Shooting,Shooting,Shooting,Advanced,Advanced
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
554,1989,NBA,2,38,MIN,Doug West\westdo01,22.037,G-F,us,Villanova University,1990,2001,676,24.6,9.6,2.5,1.9,0.7,0.3,.481,.491,.191,.801,17.7,.051
555,1991,NBA,1,7,MIN,Luc Longley\longllu01,22.163,C,au,University of New Mexico,1992,2001,567,21.2,7.2,4.9,1.5,0.5,1.0,.462,.463,.000,.760,17.5,.070
556,1992,NBA,1,8,MIL,Todd Day\dayto01,22.174,G-F,us,University of Arkansas,1993,2001,483,25.3,12.3,3.4,1.5,1.1,0.6,.406,.435,.345,.739,17.5,.069
557,2011,NBA,1,23,HOU,Nikola Mirotic\mirotni01,20.137,F,me,,2015,2018,273,23.7,11.8,5.7,1.3,0.8,0.7,.419,.494,.357,.801,17.4,.129
558,2001,NBA,1,27,MEM,Jamaal Tinsley\tinslja01,23.125,G,us,Iowa State University,2002,2014,547,26.4,8.5,2.9,6.1,1.4,0.3,.393,.432,.299,.716,17.2,.057
559,1992,NBA,1,14,IND,Malik Sealy\sealyma01,22.149,G,us,St. John's University,1993,2000,493,23.8,10.1,3.2,1.7,1.1,0.3,.426,.445,.292,.809,17.1,.070
560,1986,NBA,3,55,PHO,Kenny Gattison\gattike01,22.030,F-C,us,Old Dominion University,1987,1996,494,20.1,7.9,4.7,0.9,0.6,0.7,.520,.521,.083,.649,16.9,.082
561,1990,NBA,1,7,SAC,Lionel Simmons\simmoli01,21.230,F,us,La Salle University,1991,1997,454,29.7,12.8,6.2,3.3,1.1,0.8,.433,.436,.305,.771,16.9,.060
562,2003,NBA,1,8,MIL,T.J. Ford\fordtj01,20.099,G,us,University of Texas at Austin,2004,2012,429,27.7,11.2,3.1,5.8,1.2,0.1,.433,.450,.289,.815,16.9,.068
563,2012,NBA,1,17,DAL,Tyler Zeller\zellety01,22.168,F-C,us,University of North Carolina,2013,2018,406,17.6,7.0,4.4,0.9,0.3,0.6,.508,.512,.294,.764,16.8,.112
564,1990,NBA,2,38,SEA,Jud Buechler\buechju01,22.013,F-G,us,University of Arizona,1991,2002,720,11.7,3.3,1.8,0.8,0.4,0.2,.433,.464,.366,.633,16.5,.094
565,2002,NBA,1,14,IND,Fred Jones\jonesfr01,23.113,G-F,us,University of Oregon,2003,2009,430,24.0,7.5,2.2,2.3,0.8,0.3,.411,.445,.353,.809,16.5,.077
566,2003,NBA,1,23,POR,Travis Outlaw\outlatr01,18.285,F,us,,2004,2014,622,20.9,8.5,3.2,0.8,0.5,0.6,.423,.447,.337,.744,16.5,.061
567,2005,NBA,1,18,BOS,Gerald Green\greenge01,19.158,G-F,us,,2006,2018,585,19.7,9.8,2.5,1.0,0.5,0.3,.419,.465,.362,.816,16.5,.069
568,1993,NBA,1,20,CHH,Scott Burrell\burresc01,22.175,G-F,us,University of Connecticut,1994,2001,383,19.8,6.9,3.5,1.4,0.9,0.5,.418,.448,.373,.723,16.4,.104
569,2009,NBA,1,8,NYK,Jordan Hill\hilljo01,21.339,C-F,us,University of Arizona,2010,2017,409,18.8,7.9,5.8,0.8,0.4,0.7,.497,.499,.136,.699,16.4,.102
570,1992,NBA,2,30,DAL,Sean Rooks\rooksse01,22.294,C,us,University of Arizona,1993,2004,749,18.1,6.2,3.8,0.8,0.3,0.7,.459,.461,.091,.699,16.2,.057
571,2012,NBA,1,20,DEN,Evan Fournier\fournev01,19.247,G-F,fr,,2013,2018,376,27.2,13.1,2.7,2.3,0.8,0.1,.448,.495,.379,.804,16.2,.076
572,2004,NBA,1,27,LAL,Sasha Vujacic\vujacsa01,20.113,G,si,,2005,2017,581,15.3,5.3,1.9,1.3,0.6,0.1,.390,.415,.367,.858,16.0,.086
573,2006,NBA,2,36,MIN,Craig Smith\smithcr01,22.236,F,us,Boston College,2007,2012,403,16.9,7.6,3.9,0.8,0.5,0.2,.553,.560,.037,.661,16.0,.113
574,2006,NBA,2,42,CLE,Daniel Gibson\gibsoda01,20.126,G,us,University of Texas at Austin,2007,2013,397,23.5,7.8,2.0,2.0,0.6,0.2,.402,.397,.407,.780,16.0,.082
575,1985,NBA,3,69,CHI,Mike Brown\brownmi01,21.340,C-F,us,George Washington University,1987,1997,626,17.5,5.0,4.4,0.7,0.4,0.3,.455,.456,.125,.690,15.9,.069
576,2002,NBA,2,50,BOS,Darius Songaila\songada01,24.138,F,lt,Wake Forest University,2004,2011,495,18.6,6.9,3.4,1.2,0.7,0.2,.499,.501,.158,.844,15.9,.083
577,1990,NBA,1,18,SAC,Duane Causwell\causwdu01,22.032,C,us,Temple University,1991,2001,541,17.4,4.9,4.2,0.4,0.4,1.4,.507,.508,.286,.618,15.8,.081
578,1998,NBA,1,22,LAC,Brian Skinner\skinnbr01,22.041,F,us,Baylor University,1999,2012,608,17.9,4.7,4.7,0.5,0.4,0.9,.494,.494,.333,.566,15.8,.070
579,2002,NBA,2,34,MIL,Dan Gadzuric\gadzuda01,24.150,C,nl,University of California Los Angeles,2003,2012,527,14.8,4.7,4.4,0.4,0.5,0.9,.500,.501,.000,.498,15.8,.097
580,2012,NBA,1,15,PHI,Maurice Harkless\harklma01,19.053,F-G,us,St. John's University,2013,2018,415,23.0,7.3,3.6,0.9,1.0,0.6,.474,.538,.330,.607,15.8,.080
581,2012,NBA,2,49,ORL,Kyle O'Quinn\oquinky01,22.100,F-C,us,Norfolk State University,2013,2018,398,15.2,5.8,4.9,1.3,0.4,1.0,.518,.535,.223,.745,15.8,.126
582,2015,NBA,1,11,IND,Myles Turner\turnemy01,19.097,C-F,us,University of Texas at Austin,2016,2018,206,27.9,12.7,6.5,1.1,0.7,1.8,.498,.522,.346,.783,15.8,.132
583,2001,NBA,2,53,UTA,Jarron Collins\collija03,22.213,F-C,us,Stanford University,2002,2011,542,15.8,3.9,2.9,0.8,0.3,0.2,.455,.456,.000,.699,15.7,.088
584,1986,NBA,2,28,CHI,Larry Krystkowiak\krystla01,21.272,F-C,us,University of Montana,1987,1997,420,21.7,8.2,4.9,1.2,0.6,0.1,.457,.461,.139,.795,15.6,.082
585,1990,NBA,2,43,SAS,Tony Massenburg\masseto01,22.337,F,us,University of Maryland,1991,2005,683,18.0,6.2,4.3,0.4,0.4,0.5,.470,.471,.091,.705,15.6,.061
586,1996,NBA,1,12,CLE,Vitaly Potapenko\potapvi01,21.103,C,ua,Wright State University,1997,2007,610,19.0,6.5,4.5,0.7,0.4,0.3,.479,.479,.167,.694,15.5,.064
587,2010,NBA,2,40,IND,Lance Stephenson\stephla01,19.297,G-F,us,University of Cincinnati,2011,2018,440,24.4,8.8,4.3,3.0,0.7,0.1,.446,.496,.303,.685,15.5,.069
588,1997,NBA,1,27,UTA,Jacque Vaughn\vaughja01,22.140,G,us,University of Kansas,1998,2009,776,16.3,4.5,1.3,2.5,0.5,0.0,.429,.437,.352,.779,15.4,.058
589,2000,NBA,2,44,DET,Brian Cardinal\cardibr01,23.063,F,us,Purdue University,2001,2012,456,14.2,4.6,2.3,1.0,0.6,0.2,.408,.432,.372,.861,15.4,.114
590,2012,NBA,1,12,HOU,Jeremy Lamb\lambje01,20.034,G-F,us,University of Connecticut,2013,2018,356,18.7,9.1,3.2,1.4,0.6,0.3,.445,.503,.336,.837,15.4,.111
591,2008,NBA,1,2,MIA,Michael Beasley\beaslmi01,19.173,F,us,Kansas State University,2009,2018,583,23.4,12.7,4.8,1.3,0.6,0.5,.464,.480,.352,.760,15.3,.054
592,2012,NBA,1,21,BOS,Jared Sullinger\sullija01,20.121,F,us,Ohio State University,2013,2017,269,24.3,10.8,7.5,1.8,0.7,0.6,.436,.476,.272,.723,15.3,.113
593,1987,NBA,2,45,BOS,Brad Lohaus\lohaubr01,22.271,F-C,us,University of Iowa,1988,1998,656,15.8,5.9,2.8,1.1,0.5,0.8,.440,.475,.361,.733,15.2,.070
594,2009,NBA,1,28,MIN,Wayne Ellington\ellinwa01,21.245,G,us,University of North Carolina,2010,2018,592,21.0,8.0,2.2,1.1,0.5,0.1,.411,.443,.381,.851,15.2,.059
595,2012,NBA,2,40,POR,Will Barton\bartowi01,21.179,G,us,University of Memphis,2013,2018,395,22.8,10.4,3.9,2.3,0.7,0.4,.434,.481,.341,.790,15.2,.081
596,1999,NBA,1,27,ATL,Jumaine Jones\jonesju01,20.145,F,us,University of Georgia,2000,2007,471,20.8,7.1,4.2,0.9,0.7,0.3,.424,.474,.349,.704,15.1,.074
597,2000,NBA,1,12,DAL,Etan Thomas\thomaet01,22.094,F,us,Syracuse University,2002,2011,409,17.3,5.7,4.7,0.4,0.3,1.0,.513,.513,,.603,14.9,.101
598,2012,NBA,1,8,TOR,Terrence Ross\rosste01,21.149,F-G,us,University of Washington,2013,2018,411,23.8,9.6,2.6,1.0,0.8,0.3,.421,.475,.371,.798,14.9,.073
599,2014,NBA,2,45,CHH,Dwight Powell\poweldw01,22.347,F-C,ca,Stanford University,2015,2018,254,16.7,6.6,4.2,0.8,0.7,0.4,.535,.581,.292,.739,14.9,.170
600,2012,NBA,1,18,HOU,Terrence Jones\joneste01,20.176,F,us,University of Kentucky,2013,2017,232,24.0,10.5,5.7,1.0,0.6,1.2,.501,.539,.299,.622,14.8,.128
601,1989,NBA,1,9,WSB,Tom Hammonds\hammoto01,22.098,F,us,Georgia Institute of Technology,1990,2001,687,15.2,5.3,3.3,0.6,0.2,0.2,.480,.481,.000,.691,14.7,.068
602,2005,NBA,1,24,HOU,Luther Head\headlu01,22.220,G,us,University of Illinois at Urbana-Champaign,2006,2011,348,22.4,8.2,2.4,2.1,0.7,0.1,.423,.454,.388,.773,14.7,.090
603,1988,NBA,1,7,PHO,Tim Perry\perryti01,23.030,F-C,us,Temple University,1989,1996,481,19.6,6.8,4.0,0.9,0.5,0.9,.485,.504,.318,.648,14.6,.074
604,2006,NBA,2,32,HOU,Steve Novak\novakst01,23.021,F,us,Marquette University,2007,2017,467,12.1,4.7,1.3,0.3,0.2,0.1,.437,.463,.430,.877,14.5,.123
605,1989,NBA,2,40,BOS,Dino Radja\radjadi01,22.070,F-C,hr,,1994,1997,224,32.6,16.7,8.4,1.6,0.9,1.3,.497,.497,.000,.735,14.3,.094
606,1987,NBA,2,40,MIL,Winston Garland\garlawi01,22.190,G,us,Missouri State University,1988,1995,511,26.2,9.4,2.8,4.7,1.3,0.2,.430,.440,.281,.830,14.2,.051
607,1996,NBA,1,9,DAL,Samaki Walker\walkesa01,20.127,F,us,University of Louisville,1997,2006,445,17.1,5.3,4.7,0.6,0.3,0.7,.462,.464,.111,.630,14.2,.089
608,2000,NBA,1,20,PHI,Speedy Claxton\claxtsp01,22.057,G,us,Hofstra University,2002,2009,334,25.6,9.3,2.5,4.3,1.5,0.1,.409,.428,.193,.762,14.2,.080
609,2007,NBA,1,24,PHO,Rudy Fernandez\fernaru01,22.090,G,es,,2009,2012,249,24.0,9.1,2.4,2.2,1.0,0.2,.399,.463,.360,.840,14.2,.114
610,2010,NBA,1,19,BOS,Avery Bradley\bradlav01,19.215,G,us,University of Texas at Austin,2011,2018,459,28.4,12.3,3.0,1.7,1.1,0.2,.439,.472,.366,.772,14.2,.052
611,1988,NBA,2,38,PHO,Dean Garrett\garrede01,21.219,C,us,Indiana University,1997,2002,359,19.4,4.8,5.0,0.6,0.5,1.0,.480,.480,,.677,14.1,.097
612,2011,NBA,1,2,MIN,Derrick Williams\willide02,20.034,F,us,University of Arizona,2012,2018,428,20.7,8.9,4.0,0.7,0.5,0.3,.434,.484,.300,.710,14.1,.076
613,1991,NBA,2,37,LAC,Elliot Perry\perryel01,22.095,G,us,University of Memphis,1992,2002,549,17.3,6.3,1.4,3.1,1.0,0.0,.459,.474,.359,.783,14.0,.071
614,2006,NBA,1,26,LAL,Jordan Farmar\farmajo01,19.215,G,us,University of California Los Angeles,2007,2017,504,19.5,7.7,1.9,2.9,0.8,0.1,.423,.463,.374,.739,13.9,.068
615,2007,NBA,1,20,MIA,Jason Smith\smithja02,21.123,F-C,us,Colorado State University,2008,2018,596,16.5,6.2,3.4,0.7,0.3,0.7,.470,.480,.332,.781,13.9,.068
616,2009,NBA,2,44,DET,Chase Budinger\budinch01,21.039,F,us,University of Arizona,2010,2016,407,19.7,7.9,3.0,1.2,0.5,0.2,.430,.486,.352,.797,13.9,.083
617,2001,NBA,2,30,CHI,Trenton Hassell\hassetr01,22.121,G,us,Austin Peay State University,2002,2010,644,25.3,5.8,2.8,1.8,0.4,0.4,.445,.457,.318,.765,13.8,.041
618,2011,NBA,2,50,PHI,Lavoy Allen\allenla01,22.144,F-C,us,Temple University,2012,2017,388,17.8,4.8,4.8,1.0,0.3,0.6,.471,.474,.133,.682,13.8,.096
619,1995,NBA,2,58,DET,Don Reid\reiddo01,21.185,F,us,Georgetown University,1996,2003,403,13.3,3.6,2.9,0.4,0.5,0.7,.530,.531,.000,.658,13.7,.123
620,1996,NBA,1,19,NYK,Walter McCarty\mccarwa01,22.151,F,us,University of Kentucky,1997,2006,593,17.5,5.2,2.6,1.1,0.6,0.3,.392,.433,.346,.698,13.7,.064
621,2005,NBA,1,27,POR,Linas Kleiza\kleizli01,20.181,F,lt,University of Missouri,2006,2013,409,20.0,8.7,3.6,0.8,0.4,0.2,.435,.501,.335,.763,13.6,.080
622,1995,NBA,1,20,CHI,Jason Caffey\caffeja01,22.021,F,us,University of Alabama,1996,2003,462,19.6,7.3,4.4,0.9,0.5,0.2,.481,.483,.000,.637,13.5,.072
623,2003,NBA,2,32,LAL,Luke Walton\waltolu01,23.095,F,us,University of Arizona,2004,2013,564,17.2,4.7,2.8,2.3,0.6,0.2,.429,.459,.326,.715,13.5,.067
624,2014,NBA,1,19,CHI,Gary Harris\harriga01,19.290,G,us,Michigan State University,2015,2018,255,28.4,12.3,2.5,2.1,1.3,0.2,.469,.539,.371,.803,13.4,.089
625,2014,NBA,1,23,UTA,Rodney Hood\hoodro01,21.254,G-F,us,Duke University,2015,2018,248,27.5,13.0,3.0,2.0,0.8,0.2,.419,.461,.369,.828,13.4,.095
626,1998,NBA,1,6,DAL,Robert Traylor\traylro01,21.148,F,us,University of Michigan,1999,2005,438,14.3,4.8,3.7,0.7,0.6,0.7,.474,.478,.167,.577,13.3,.102
627,2000,NBA,1,7,CHI,Chris Mihm\mihmch01,20.353,C,us,University of Texas at Austin,2001,2009,436,20.1,7.5,5.3,0.5,0.3,1.0,.459,.460,.231,.704,13.3,.073
628,1999,NBA,1,28,UTA,Scott Padgett\padgesc01,23.077,F,us,University of Kentucky,2000,2007,448,12.5,4.2,2.7,0.7,0.4,0.2,.410,.433,.373,.736,13.2,.113
629,2013,NBA,1,24,NYK,Tim Hardaway\hardati02,21.108,G,us,University of Michigan,2014,2018,338,25.0,12.1,2.4,1.7,0.6,0.2,.425,.503,.344,.806,13.2,.075
630,2002,NBA,1,11,WAS,Jared Jeffries\jeffrja01,20.218,F,us,Indiana University,2003,2013,629,21.6,4.8,4.1,1.3,0.7,0.5,.426,.447,.250,.583,13.1,.046
631,1995,NBA,1,6,VAN,Bryant Reeves\reevebr01,22.025,C,us,Oklahoma State University,1996,2001,395,30.6,12.5,6.9,1.6,0.5,0.8,.475,.478,.074,.703,13.0,.052
632,1997,NBA,2,37,GSW,Marc Jackson\jacksma02,22.166,C,us,Temple University,2001,2007,387,19.6,8.4,4.3,0.8,0.4,0.3,.446,.448,.226,.814,13.0,.082
633,2002,NBA,2,31,CHI,Roger Mason\masonro01,21.294,G,us,University of Virginia,2003,2014,518,17.7,6.3,1.7,1.3,0.4,0.1,.408,.435,.383,.866,13.0,.068
634,2006,NBA,1,4,POR,Tyrus Thomas\thomaty01,19.320,F,us,Louisiana State University,2007,2015,402,19.7,7.7,4.8,0.9,0.8,1.3,.438,.440,.235,.732,13.0,.078
635,2013,NBA,2,31,CLE,Allen Crabbe\crabbal01,21.084,G-F,us,University of California,2014,2018,301,24.4,9.5,2.8,1.2,0.6,0.3,.439,.485,.397,.849,13.0,.085
636,2014,NBA,1,4,ORL,Aaron Gordon\gordoaa01,18.288,F,us,University of Arizona,2015,2018,263,26.1,11.4,5.8,1.7,0.8,0.6,.451,.517,.309,.698,13.0,.091
637,1994,NBA,2,51,SAC,Lawrence Funderburke\fundela01,23.202,F,us,Ohio State University,1998,2005,318,14.9,6.4,3.6,0.6,0.3,0.3,.506,.510,.118,.675,12.9,.131
638,2003,NBA,2,41,SEA,Willie Green\greenwi01,21.338,G,us,University of Detroit Mercy,2004,2015,731,20.2,8.3,1.8,1.4,0.5,0.1,.425,.454,.346,.765,12.9,.042
639,2001,NBA,1,8,CLE,DeSagana Diop\diopde01,19.153,C,sn,,2002,2013,601,14.0,2.0,3.7,0.4,0.4,1.0,.427,.429,.167,.467,12.8,.073
640,1998,NBA,1,12,ORL,Michael Doleac\doleami01,21.014,C,us,University of Utah,1999,2008,587,15.0,4.9,3.3,0.6,0.3,0.4,.439,.440,.125,.791,12.7,.070
641,2013,NBA,1,26,MIN,Andre Roberson\roberan03,21.211,G-F,us,University of Colorado,2014,2018,295,22.5,4.6,4.0,0.9,0.9,0.7,.482,.609,.257,.467,12.7,.092
642,2014,NBA,1,30,SAS,Kyle Anderson\anderky01,20.284,F-G,us,University of California Los Angeles,2015,2018,257,17.9,4.9,3.6,1.7,0.9,0.5,.478,.501,.338,.733,12.7,.132
643,2010,NBA,1,28,MEM,Greivis Vasquez\vasqugr01,23.165,G,ve,University of Maryland,2011,2017,401,23.7,9.0,2.5,4.8,0.6,0.1,.418,.456,.349,.817,12.6,.064
644,1988,NBA,1,20,MIA,Kevin Edwards\edwarke01,22.247,G,us,DePaul University,1989,2001,604,25.4,10.9,2.7,2.7,1.4,0.3,.423,.431,.335,.803,12.5,.039
645,1998,NBA,2,55,DEN,Ryan Bowen\bowenry01,22.222,F,us,University of Iowa,2000,2010,507,12.8,2.6,2.1,0.5,0.6,0.3,.456,.472,.206,.693,12.4,.092
646,2013,NBA,1,5,PHO,Alex Len\lenal01,20.016,C,ua,University of Maryland,2014,2018,335,19.9,7.2,6.5,0.8,0.4,1.0,.485,.489,.240,.707,12.4,.089
647,2014,NBA,1,1,CLE,Andrew Wiggins\wiggian01,19.128,F-G,ca,University of Kansas,2015,2018,327,36.2,19.7,4.1,2.1,1.0,0.5,.447,.472,.330,.741,12.4,.050
648,1985,NBA,2,31,WSB,Manute Bol\bolma01,22.251,C,ss,University of Bridgeport,1986,1995,624,18.7,2.6,4.2,0.3,0.2,3.3,.407,.435,.210,.561,12.3,.051
649,1986,NBA,2,41,DEN,Otis Smith\smithot01,22.144,G-F,us,Jacksonville University,1987,1992,375,20.6,10.5,3.8,1.8,1.0,0.5,.455,.467,.251,.762,12.3,.076
650,1986,NBA,3,66,HOU,Anthony Bowie\bowiean01,22.226,G-F,us,University of Oklahoma,1989,1998,461,18.1,6.4,2.2,1.8,0.6,0.2,.475,.488,.318,.824,12.3,.070
651,2008,NBA,1,27,NOH,Darrell Arthur\arthuda01,20.098,F,us,University of Kansas,2009,2018,503,17.8,6.5,3.5,0.8,0.6,0.6,.444,.460,.352,.765,12.3,.066
652,2011,NBA,2,40,MIL,Jon Leuer\leuerjo01,22.045,F,us,University of Wisconsin,2012,2018,336,16.5,6.7,4.0,0.9,0.4,0.3,.478,.512,.335,.769,12.3,.107
653,2013,NBA,1,6,NOH,Nerlens Noel\noelne01,19.083,C-F,us,University of Kentucky,2015,2018,223,26.0,9.3,7.2,1.4,1.6,1.4,.512,.513,.250,.624,12.3,.102
654,2000,NBA,1,23,UTA,DeShawn Stevenson\stevede01,19.091,G,us,,2001,2013,824,22.3,7.2,2.2,1.6,0.5,0.2,.406,.433,.340,.698,12.1,.032
655,2000,NBA,2,30,LAC,Marko Jaric\jaricma01,21.265,G,rs,,2003,2009,447,25.2,7.1,2.7,3.6,1.3,0.3,.404,.428,.344,.730,12.1,.052
656,2009,NBA,1,29,LAL,Toney Douglas\douglto01,23.107,G,us,Florida State University,2010,2017,394,19.1,7.6,2.2,2.3,0.9,0.1,.404,.448,.354,.824,12.1,.077
657,2015,NBA,1,4,NYK,Kristaps Porzingis\porzikr01,19.332,F-C,lv,,2016,2018,186,31.0,17.8,7.1,1.3,0.7,2.0,.437,.467,.361,.804,12.1,.100
658,1988,NBA,1,15,SEA,Gary Grant\grantga01,23.074,G,us,University of Michigan,1989,2001,552,22.8,7.9,2.3,5.5,1.5,0.1,.450,.466,.278,.776,12.0,.046
659,1992,NBA,2,32,WSB,Brent Price\pricebr01,23.203,G,us,University of Oklahoma,1993,2002,418,16.8,5.9,1.6,3.0,0.7,0.0,.426,.464,.387,.824,12.0,.082
660,2006,NBA,2,49,DEN,Leon Powe\powele01,22.163,F,us,University of California,2007,2011,239,13.9,6.2,3.8,0.3,0.3,0.3,.515,.517,.000,.682,12.0,.174
661,1999,NBA,2,47,PHI,Todd MacCulloch\maccuto01,23.160,C,ca,University of Washington,2000,2003,223,15.4,6.1,4.0,0.5,0.3,0.8,.541,.541,,.642,11.9,.166
662,2011,NBA,2,55,BOS,E'Twaun Moore\mooreet01,22.120,G,us,Purdue University,2012,2018,462,21.0,7.6,2.0,1.8,0.7,0.2,.455,.489,.385,.740,11.9,.059
663,1995,NBA,1,12,DAL,Cherokee Parks\parksch02,22.265,C-F,us,Duke University,1996,2004,472,15.8,4.4,3.6,0.6,0.4,0.6,.470,.475,.211,.630,11.8,.076
664,2014,NBA,1,10,PHI,Elfrid Payton\paytoel01,20.129,G,us,University of Louisiana at Lafayette,2015,2018,300,29.5,11.2,4.2,6.4,1.3,0.3,.457,.479,.298,.619,11.8,.064
665,1986,NBA,2,44,PHI,David Wingate\wingada01,22.190,G-F,us,Georgetown University,1987,2001,740,17.9,5.6,1.9,1.9,0.8,0.2,.445,.459,.272,.738,11.7,.042
666,1999,NBA,2,41,DEN,Francisco Elson\elsonfr01,23.128,C,nl,University of California,2004,2012,472,15.3,3.7,3.5,0.6,0.5,0.5,.478,.481,.188,.700,11.7,.078
667,2012,NBA,2,43,ATL,Mike Scott\scottmi01,23.353,F,us,University of Virginia,2013,2018,357,16.0,7.4,3.0,0.9,0.3,0.1,.476,.540,.351,.762,11.7,.098
668,2014,NBA,1,7,LAL,Julius Randle\randlju01,19.214,F-C,us,University of Kentucky,2015,2018,238,27.8,13.5,8.9,2.6,0.6,0.5,.493,.507,.257,.717,11.7,.085
669,2000,NBA,2,33,CHI,Jake Voskuhl\voskuja01,22.245,C,us,University of Connecticut,2001,2009,450,14.3,4.0,3.4,0.5,0.3,0.4,.487,.488,.333,.714,11.6,.087
670,2011,NBA,1,8,DET,Brandon Knight\knighbr03,19.208,G,us,University of Kentucky,2012,2017,382,31.3,15.2,3.3,4.3,0.9,0.2,.415,.445,.357,.812,11.6,.047
671,2011,NBA,2,31,MIA,Bojan Bogdanovic\bogdabo02,22.071,G-F,ba,,2015,2018,318,26.8,12.1,3.2,1.2,0.5,0.1,.452,.513,.378,.863,11.6,.066
672,2011,NBA,1,12,UTA,Alec Burks\burksal01,19.343,G,us,University of Colorado,2012,2018,365,21.0,9.7,2.9,1.6,0.6,0.1,.426,.447,.353,.765,11.5,.072
673,2011,NBA,1,17,NYK,Iman Shumpert\shumpim01,21.002,G,us,Georgia Institute of Technology,2012,2018,384,25.4,7.3,3.4,1.9,1.2,0.2,.396,.441,.338,.763,11.5,.057
674,2015,NBA,1,27,LAL,Larry Nance Jr.\nancela02,22.180,F-C,us,University of Wyoming,2016,2018,192,21.5,7.1,5.9,1.2,1.2,0.5,.547,.566,.224,.689,11.5,.134
675,1994,NBA,1,24,NYK,Monty Williams\willimo01,22.270,F,us,University of Notre Dame,1995,2003,456,16.7,6.3,2.8,1.2,0.6,0.3,.481,.487,.111,.665,11.4,.072
676,2008,NBA,1,13,POR,Brandon Rush\rushbr01,22.360,G-F,us,University of Kansas,2009,2017,481,22.0,6.8,2.9,1.0,0.5,0.5,.426,.447,.402,.706,11.2,.051
677,1994,NBA,1,11,SEA,Carlos Rogers\rogerca01,23.149,C-F,us,Tennessee State University,1995,2002,298,19.0,7.4,4.3,0.6,0.4,0.8,.536,.558,.258,.562,11.1,.095
678,1991,NBA,2,31,SAC,Randy Brown\brownra02,23.040,G,us,New Mexico State University,1992,2003,655,17.6,4.8,1.8,2.2,1.1,0.2,.417,.426,.200,.691,11.0,.046
679,1985,NBA,1,20,BOS,Sam Vincent\vincesa01,22.037,G,us,Michigan State University,1986,1992,396,19.0,7.8,2.1,3.9,0.7,0.2,.449,.458,.182,.863,10.9,.069
680,1989,NBA,1,6,CHI,Stacey King\kingst01,22.155,F-C,us,University of Oklahoma,1990,1997,438,16.9,6.4,3.3,0.9,0.4,0.5,.478,.480,.235,.707,10.9,.071
681,2001,NBA,1,7,NJN,Eddie Griffin\griffed01,19.033,F-C,us,Seton Hall University,2002,2007,303,22.2,7.2,5.8,0.8,0.3,1.7,.377,.408,.315,.671,10.9,.078
682,2014,NBA,1,6,BOS,Marcus Smart\smartma01,20.117,G,us,Oklahoma State University,2015,2018,261,28.7,9.4,3.7,3.9,1.5,0.4,.360,.422,.293,.756,10.9,.070
683,2014,NBA,1,14,PHO,T.J. Warren\warretj01,20.299,F,us,North Carolina State University,2015,2018,218,26.9,13.7,4.1,1.1,0.9,0.5,.500,.527,.283,.754,10.9,.089
684,2014,NBA,2,39,PHI,Jerami Grant\grantje01,20.111,F,us,Syracuse University,2015,2018,303,21.9,7.5,3.6,1.0,0.5,1.2,.444,.507,.301,.641,10.9,.079
685,1988,NBA,2,36,WSB,Ledell Eackles\eacklle01,21.222,G-F,us,University of New Orleans,1989,1998,441,20.2,10.8,2.2,1.7,0.6,0.1,.445,.457,.336,.767,10.8,.058
686,1990,NBA,1,23,SAC,Anthony Bonner\bonnean01,22.024,F,us,Saint Louis University,1991,1996,318,23.2,6.9,5.4,1.4,1.1,0.3,.468,.471,.125,.590,10.8,.070
687,2000,NBA,1,27,IND,Primoz Brezec\brezepr01,20.275,C,si,,2002,2010,342,18.1,7.2,3.9,0.5,0.2,0.4,.498,.499,.167,.701,10.8,.084
688,1989,NBA,2,49,ATL,Haywoode Workman\workmha01,23.161,G,us,Oral Roberts University,1990,2000,359,20.1,5.5,2.3,3.9,1.0,0.1,.419,.444,.323,.764,10.7,.071
689,2010,NBA,1,4,MIN,Wesley Johnson\johnswe01,22.354,F-G,us,Syracuse University,2011,2018,571,22.7,7.2,3.2,1.1,0.8,0.7,.406,.462,.337,.743,10.7,.040
690,2015,NBA,1,6,SAC,Willie Cauley-Stein\caulewi01,21.316,F-C,us,University of Kentucky,2016,2018,214,22.8,9.4,5.6,1.4,0.8,0.8,.524,.527,.188,.641,10.7,.105
691,1991,NBA,1,27,SAC,Pete Chilcutt\chilcpe01,22.290,F-C,us,University of North Carolina,1992,2000,584,14.4,4.3,3.3,0.8,0.5,0.4,.441,.457,.381,.696,10.6,.060
692,2001,NBA,1,15,ORL,Steven Hunter\huntest01,19.244,C,us,DePaul University,2002,2010,400,15.0,4.5,3.2,0.2,0.1,1.1,.560,.560,.000,.485,10.6,.085
693,1985,NBA,1,22,MIL,Jerry Reynolds\reynoje01,22.183,G-F,us,Louisiana State University,1986,1996,443,18.9,9.1,3.0,2.0,1.1,0.6,.418,.425,.226,.749,10.5,.060
694,2010,NBA,2,39,NYK,Landry Fields\fieldla01,22.002,F,us,Stanford University,2011,2015,255,23.6,6.8,4.3,1.6,0.8,0.2,.473,.520,.332,.666,10.5,.084
